sales_id,date_id,product_id,distributor_id,region_id,promotion_id,segment_id,warehouse_id,quantity,revenue
11050,20260214,102,201,301,404,501,602,97,267235.0
11051,20250819,107,201,301,404,502,603,321,1524750.0
11052,20250508,113,201,303,404,503,601,155,809875.0
11053,20260317,108,201,305,403,502,603,118,1153450.0
11054,20250213,107,201,303,402,502,602,157,706500.0
11055,20250419,108,204,301,404,503,603,209,2283325.0
11056,20250328,104,203,305,401,502,601,136,421600.0
11057,20260615,111,202,301,401,503,601,115,977500.0
11058,20260205,105,202,302,401,501,601,299,1495000.0
11059,20250510,101,202,303,404,503,601,164,482980.0
11060,20251214,106,202,304,404,503,603,290,1377500.0
11061,20260228,110,202,304,404,503,603,333,3479850.0
11062,20250213,110,203,303,402,503,601,289,2861100.0
11063,20260608,110,203,301,404,502,601,219,2288550.0
11064,20260401,108,201,305,402,501,601,352,3643200.0
11065,20260619,104,201,304,401,503,603,273,846300.0
11066,20251121,102,201,303,401,501,601,92,266800.0
11067,20260213,107,203,301,404,501,601,137,650750.0
11068,20250823,114,203,301,402,501,601,235,951750.0
11069,20260608,109,203,302,401,501,603,17,195500.0
11070,20260323,102,203,302,404,503,601,425,1170875.0
11071,20251105,102,201,305,403,503,601,197,485605.0
11072,20250120,107,201,303,401,502,603,139,695000.0
11073,20260109,110,203,302,404,501,601,80,836000.0
11074,20250718,107,203,302,404,503,602,350,1662500.0
11075,20260227,102,204,301,401,503,601,10,29000.0
11076,20250722,106,202,305,403,501,603,88,374000.0
11077,20260108,113,203,302,401,503,601,236,1298000.0
11078,20260206,103,202,305,404,501,602,133,416955.0
11079,20250329,108,201,301,401,503,602,149,1713500.0
11080,20250215,110,201,304,402,503,602,258,2554200.0
11081,20251129,103,201,305,403,501,603,178,499290.0
11082,20251030,106,201,303,402,501,601,252,1134000.0
11083,20260125,110,201,301,401,503,603,226,2486000.0
11084,20250819,109,202,301,404,502,601,204,2228700.0
11085,20260310,109,202,303,404,503,603,154,1682450.0
11086,20250915,103,201,305,401,503,601,155,511500.0
11087,20250113,109,202,301,404,503,601,283,3091775.0
11088,20250328,109,203,302,401,502,603,136,1564000.0
11089,20251102,110,201,305,402,501,601,180,1782000.0
11090,20260428,105,203,301,401,503,603,13,65000.0
11091,20251209,101,202,302,402,503,603,239,666810.0
11092,20260517,104,202,303,401,503,603,272,843200.0
11093,20250530,101,201,303,401,501,601,197,610700.0
11094,20260504,110,202,304,402,501,603,177,1752300.0
11095,20250112,110,201,305,404,503,601,401,4190450.0
11096,20260524,109,202,301,404,503,601,190,2075750.0
11097,20260405,111,201,303,402,501,602,207,1583550.0
11098,20251111,102,203,305,402,503,603,213,555930.0
11099,20260602,114,201,304,401,503,601,132,594000.0
11100,20250211,115,202,305,402,501,601,113,610200.0
11101,20260615,115,201,304,401,503,603,84,504000.0
11102,20260606,119,201,302,402,502,603,478,1075500.0
11103,20260421,117,202,305,403,501,601,37,125800.0
11104,20250322,106,204,304,401,503,603,197,985000.0
11105,20250116,103,203,301,404,502,603,326,1022010.0
11106,20250728,112,201,303,402,503,603,270,2065500.0
11107,20260112,111,203,304,404,502,603,343,2769725.0
11108,20260112,107,204,301,404,502,601,439,2085250.0
11109,20260414,115,201,301,404,502,602,238,1356600.0
11110,20251217,105,203,301,401,501,603,208,1040000.0
11111,20250904,111,203,301,401,503,602,75,637500.0
11112,20251027,119,204,305,404,502,603,226,536750.0
11113,20250724,111,202,304,404,501,602,336,2713200.0
11114,20260306,104,203,303,404,501,601,112,329840.0
11115,20260105,103,202,302,403,501,603,353,990165.0
11116,20250824,110,203,303,402,503,601,100,990000.0
11117,20250611,116,202,304,402,503,603,130,1462500.0
11118,20260410,109,201,301,401,502,601,197,2265500.0
11119,20250120,103,201,304,403,501,601,318,891990.0
11120,20260219,103,201,304,402,503,601,189,561330.0
11121,20260606,114,203,301,404,503,603,376,1607400.0
11122,20251217,115,201,305,403,502,601,239,1218900.0
11123,20260405,104,202,304,401,503,602,166,514600.0
11124,20260620,108,201,304,404,502,601,336,3670800.0
11125,20250111,116,201,304,402,501,603,149,1676250.0
11126,20250625,101,203,301,404,501,601,226,665570.0
11127,20251208,110,203,303,404,502,601,245,2560250.0
11128,20260610,105,201,303,401,501,603,58,290000.0
11129,20260623,113,201,303,403,503,602,130,607750.0
11130,20250508,113,202,305,402,501,603,130,643500.0
11131,20250512,104,202,301,401,502,603,208,644800.0
11132,20251114,102,203,304,404,503,601,256,705280.0
11133,20250623,108,202,302,404,503,601,97,1059725.0
11134,20250308,116,201,301,402,503,602,146,1642500.0
11135,20251009,108,203,302,401,501,603,182,2093000.0
11136,20260528,106,202,301,404,502,602,162,769500.0
11137,20250929,110,201,301,404,503,601,318,3323100.0
11138,20260226,114,203,304,402,503,601,250,1012500.0
11139,20250427,109,203,302,404,503,601,127,1387475.0
11140,20250511,101,204,304,404,503,603,218,642010.0
11141,20250914,104,203,303,403,501,603,128,337280.0
11142,20250125,107,201,301,403,502,603,234,994500.0
11143,20250617,115,201,304,402,503,603,322,1738800.0
11144,20250729,101,201,301,404,503,602,304,895280.0
11145,20250801,116,204,301,404,502,601,354,4203750.0
11146,20260531,108,201,304,401,503,601,123,1414500.0
11147,20250506,105,201,303,401,503,601,56,280000.0
11148,20260422,110,203,301,404,501,601,98,1024100.0
11149,20250926,116,203,301,404,502,603,391,4643125.0
11150,20260320,103,203,301,401,501,603,84,277200.0
11151,20251006,118,201,303,403,501,601,248,632400.0
11152,20260112,108,202,301,401,503,601,225,2587500.0
11153,20251016,105,203,301,404,502,603,219,1040250.0
11154,20260605,111,203,301,404,501,603,335,2705125.0
11155,20260124,118,203,301,401,501,601,16,48000.0
11156,20250923,101,203,301,401,501,601,331,1026100.0
11157,20250827,106,201,303,402,502,601,204,918000.0
11158,20251022,108,202,301,404,503,602,184,2010200.0
11159,20250318,102,201,305,401,501,602,160,464000.0
11160,20260410,103,201,303,404,503,601,193,605055.0
11161,20250605,103,201,304,404,501,601,32,100320.0
11162,20250316,107,201,303,404,501,602,197,935750.0
11163,20260110,113,201,301,402,502,601,103,509850.0
11164,20260615,102,204,304,404,503,603,251,691505.0
11165,20250513,113,203,305,403,501,603,111,518925.0
11166,20260419,110,203,303,404,502,601,96,1003200.0
11167,20250526,103,201,301,404,502,601,137,429495.0
11168,20250620,102,204,305,401,502,601,154,446600.0
11169,20250919,112,201,301,402,502,601,332,2539800.0
11170,20260111,103,204,303,404,501,601,356,1116060.0
11171,20250108,110,201,305,401,503,603,113,1243000.0
11172,20250303,104,201,305,402,501,601,182,507780.0
11173,20260220,105,202,305,401,502,601,208,1040000.0
11174,20250411,110,201,305,401,503,603,251,2761000.0
11175,20251007,103,203,301,403,501,601,238,667590.0
11176,20250204,108,202,301,401,501,601,158,1817000.0
11177,20250624,116,201,303,404,503,601,96,1140000.0
11178,20260522,106,202,301,401,502,602,258,1290000.0
11179,20260330,110,201,301,402,503,603,32,316800.0
11180,20260218,109,201,302,404,501,603,13,142025.0
11181,20250624,106,203,305,402,502,603,108,486000.0
11182,20260214,109,201,304,403,503,603,262,2561050.0
11183,20260130,116,202,305,404,503,601,157,1864375.0
11184,20260614,103,202,302,401,502,601,126,415800.0
11185,20260130,113,201,303,404,501,601,265,1384625.0
11186,20260622,103,201,301,404,502,603,311,974985.0
11187,20250803,108,202,302,404,502,601,395,4315375.0
11188,20250805,115,203,302,404,503,603,293,1670100.0
11189,20250815,113,202,305,401,501,601,229,1259500.0
11190,20250109,109,204,301,404,503,603,307,3353975.0
11191,20250514,112,201,303,404,501,601,127,1025525.0
11192,20250527,108,202,301,401,502,601,100,1150000.0
11193,20250219,113,201,301,403,501,601,191,892925.0
11194,20251028,109,201,303,404,503,603,166,1813550.0
11195,20251117,113,201,301,404,503,603,210,1097250.0
11196,20250822,109,201,301,404,501,601,317,3463225.0
11197,20250312,109,201,302,402,503,603,166,1718100.0
11198,20250903,103,201,304,402,502,603,112,332640.0
11199,20250413,111,202,305,401,501,603,289,2456500.0
11200,20250327,102,204,304,402,503,603,252,657720.0
11201,20250312,116,202,304,404,503,603,303,3598125.0
11202,20250510,109,201,301,404,502,603,310,3386750.0
11203,20260504,110,201,301,401,503,601,226,2486000.0
11204,20250324,109,201,301,402,502,603,245,2535750.0
11205,20250414,109,201,305,401,503,603,278,3197000.0
11206,20250304,109,201,301,404,503,603,106,1158050.0
11207,20251227,101,201,302,401,503,603,179,554900.0
11208,20251106,110,202,302,401,501,603,55,605000.0
11209,20250319,102,201,301,402,501,603,191,498510.0
11210,20250910,110,201,303,404,503,603,314,3281300.0
11211,20250508,116,204,302,404,503,601,70,831250.0
11212,20250828,112,204,301,401,503,601,85,722500.0
11213,20250203,108,201,303,404,502,601,131,1431175.0
11214,20260111,106,203,304,404,501,602,189,897750.0
11215,20250307,101,201,304,403,501,601,444,1169940.0
11216,20250316,109,203,305,404,503,601,98,1070650.0
11217,20260416,102,202,304,402,503,602,59,153990.0
11218,20260220,108,203,302,401,503,603,222,2553000.0
11219,20250114,116,204,302,401,502,601,147,1837500.0
11220,20250206,116,203,305,402,503,601,269,3026250.0
11221,20251029,105,202,301,401,501,601,278,1390000.0
11222,20260129,103,201,305,401,503,601,254,838200.0
11223,20250808,103,201,304,404,502,603,367,1150545.0
11224,20251117,103,202,304,404,501,601,232,727320.0
11225,20251003,108,201,302,404,502,601,386,4217050.0
11226,20250702,109,201,301,404,503,603,347,3790975.0
11227,20250527,120,201,301,402,501,602,200,450000.0
11228,20250920,101,204,303,403,503,601,208,548080.0
11229,20250322,107,203,301,401,501,601,119,595000.0
11230,20251010,115,201,303,404,501,601,257,1464900.0
11231,20260211,105,203,301,401,502,601,175,875000.0
11232,20250810,111,201,301,401,501,602,167,1419500.0
11233,20250127,120,203,303,401,503,601,121,302500.0
11234,20250713,115,202,304,404,501,602,194,1105800.0
11235,20250917,110,203,304,401,501,601,146,1606000.0
11236,20250516,116,201,303,404,503,602,218,2588750.0
11237,20260614,103,201,303,402,502,601,292,867240.0
11238,20260205,102,201,305,404,502,602,254,699770.0
11239,20250320,105,201,303,403,501,602,189,803250.0
11240,20250717,107,203,303,404,502,601,35,166250.0
11241,20260403,106,201,303,402,503,603,83,373500.0
11242,20250405,107,201,301,403,503,601,349,1483250.0
11243,20260516,113,201,301,403,501,601,176,822800.0
11244,20251228,107,204,304,404,503,601,368,1748000.0
11245,20251030,102,202,305,404,503,601,251,691505.0
11246,20250610,111,201,301,401,503,603,112,952000.0
11247,20260104,113,201,301,403,501,603,402,1879350.0
11248,20250503,108,204,301,402,502,601,76,786600.0
11249,20250417,105,201,305,401,503,603,84,420000.0
11250,20260513,105,204,304,404,503,601,180,855000.0
11251,20260609,110,203,305,404,501,601,163,1703350.0
11252,20250415,101,201,305,404,503,603,191,562495.0
11253,20260420,110,203,302,402,502,601,199,1970100.0
11254,20251203,112,203,305,404,501,603,204,1647300.0
11255,20260219,101,201,304,402,503,603,215,599850.0
11256,20250128,103,201,304,404,501,601,271,849585.0
11257,20251024,116,201,305,402,503,601,162,1822500.0
11258,20260316,116,201,303,401,503,601,99,1237500.0
11259,20251202,101,201,301,402,501,601,269,750510.0
11260,20250526,111,202,301,404,501,603,199,1606925.0
11261,20251209,115,201,303,401,503,603,28,168000.0
11262,20250116,108,204,303,402,503,603,132,1366200.0
11263,20250412,110,203,301,404,503,601,238,2487100.0
11264,20251018,115,201,302,404,502,602,87,495900.0
11265,20250106,108,201,305,402,501,602,315,3260250.0
11266,20250425,113,203,304,401,503,603,124,682000.0
11267,20250801,115,203,305,403,503,602,176,897600.0
11268,20250814,112,202,303,403,502,601,131,946475.0
11269,20250829,118,201,301,403,503,601,155,395250.0
11270,20250624,109,204,301,401,501,602,64,736000.0
11271,20250401,109,201,303,404,501,601,213,2327025.0
11272,20260515,112,203,302,401,503,603,249,2116500.0
11273,20260319,108,201,302,404,503,603,335,3659875.0
11274,20251220,103,201,301,404,503,601,313,981255.0
11275,20250923,114,201,301,402,501,602,167,676350.0
11276,20250522,101,201,303,404,503,601,450,1325250.0
11277,20251029,114,201,304,402,501,601,106,429300.0
11278,20260308,106,201,304,404,501,601,267,1268250.0
11279,20251001,104,201,301,401,503,601,196,607600.0
11280,20250913,112,201,303,404,501,601,178,1437350.0
11281,20251125,107,201,303,404,501,601,255,1211250.0
11282,20260622,103,203,304,402,501,602,166,493020.0
11283,20250128,108,203,305,402,502,603,244,2525400.0
11284,20250709,101,203,301,404,503,603,262,771590.0
11285,20260320,105,201,305,403,503,603,146,620500.0
11286,20260511,112,203,305,402,503,603,125,956250.0
11287,20260526,109,201,301,404,501,601,200,2185000.0
11288,20250811,118,201,305,401,501,601,213,639000.0
11289,20250320,106,201,301,402,502,601,241,1084500.0
11290,20260429,116,204,305,404,501,603,258,3063750.0
11291,20250221,108,201,301,404,503,601,248,2709400.0
11292,20250919,109,202,303,402,501,601,250,2587500.0
11293,20260505,103,203,305,402,501,602,111,329670.0
11294,20251130,101,201,304,404,501,603,379,1116155.0
11295,20250704,116,203,301,401,502,601,182,2275000.0
11296,20250921,109,201,302,402,503,601,441,4564350.0
11297,20260307,112,201,302,402,503,601,165,1262250.0
11298,20251014,112,201,303,404,502,603,273,2204475.0
11299,20251223,109,201,303,401,503,603,243,2794500.0
11300,20260113,101,203,302,403,501,601,273,719355.0
11301,20250123,108,201,304,401,501,603,68,782000.0
11302,20250402,115,202,301,401,502,603,216,1296000.0
11303,20260410,102,201,301,404,501,603,159,438045.0
11304,20251213,103,203,305,404,502,603,135,423225.0
11305,20250627,101,201,301,402,503,601,157,438030.0
11306,20260503,110,201,304,401,503,601,185,2035000.0
11307,20250323,110,201,303,404,503,601,235,2455750.0
11308,20250712,103,202,302,404,503,602,129,404415.0
11309,20260613,103,201,304,401,502,601,104,343200.0
11310,20251205,101,203,301,403,501,603,304,801040.0
11311,20260409,103,202,301,404,501,603,157,492195.0
11312,20250801,107,203,301,404,503,602,223,1059250.0
11313,20250828,110,201,301,401,501,601,10,110000.0
11314,20250929,103,201,303,402,502,601,326,968220.0
11315,20260521,103,201,304,402,503,601,96,285120.0
11316,20250722,110,201,304,401,501,603,62,682000.0
11317,20250609,101,204,305,401,501,601,291,902100.0
11318,20260226,109,203,302,402,501,601,213,2204550.0
11319,20250811,110,201,302,402,501,603,243,2405700.0
11320,20250502,114,203,303,402,501,601,326,1320300.0
11321,20250922,109,203,304,402,503,601,220,2277000.0
11322,20250829,104,201,305,403,503,603,200,527000.0
11323,20251024,115,201,302,401,501,603,96,576000.0
11324,20250205,114,202,305,402,501,602,10,40500.0
11325,20250227,111,204,305,404,503,601,293,2365975.0
11326,20250213,107,204,301,402,503,601,238,1071000.0
11327,20260615,110,201,304,401,501,603,42,462000.0
11328,20250903,108,202,302,402,501,603,253,2618550.0
11329,20250629,110,202,302,402,502,603,296,2930400.0
11330,20260315,101,203,301,404,503,601,248,730360.0
11331,20250219,110,201,305,404,501,601,152,1588400.0
11332,20250626,102,204,305,401,501,601,205,594500.0
11333,20250508,107,201,305,401,501,601,16,80000.0
11334,20251105,110,201,302,402,503,601,135,1336500.0
11335,20250402,101,204,305,401,502,603,206,638600.0
11336,20250713,105,202,303,402,503,601,222,999000.0
11337,20260624,103,201,305,401,503,603,59,194700.0
11338,20251104,105,203,301,404,503,601,412,1957000.0
11339,20250703,101,201,305,404,503,602,164,482980.0
11340,20250922,103,202,305,404,503,602,270,846450.0
11341,20251109,102,202,302,401,503,602,223,646700.0
11342,20250303,110,201,303,404,503,601,301,3145450.0
11343,20250113,117,203,301,404,502,601,270,1026000.0
11344,20250510,115,201,301,404,502,601,245,1396500.0
11345,20250112,113,204,303,401,503,603,129,709500.0
11346,20250619,110,204,304,402,503,601,73,722700.0
11347,20250921,113,203,303,404,501,602,79,412775.0
11348,20260117,109,204,301,404,503,601,277,3026225.0
11349,20251223,110,201,301,402,501,602,228,2257200.0
11350,20251004,116,201,301,402,502,601,141,1586250.0
11351,20260223,105,201,303,404,502,603,210,997500.0
11352,20260615,108,202,305,404,501,601,54,589950.0
11353,20260515,109,201,301,404,501,601,218,2381650.0
11354,20250429,106,203,301,404,502,601,375,1781250.0
11355,20251016,101,201,303,404,503,602,387,1139715.0
11356,20250419,108,203,301,402,503,601,269,2784150.0
11357,20260325,116,202,302,404,503,603,301,3574375.0
11358,20250106,109,201,302,404,503,603,317,3463225.0
11359,20260225,110,201,301,401,503,603,93,1023000.0
11360,20250929,109,201,302,404,501,603,302,3299350.0
11361,20250625,109,204,301,402,502,602,107,1107450.0
11362,20250220,108,201,305,404,503,603,258,2818650.0
11363,20251217,104,201,301,402,501,602,261,728190.0
11364,20250903,106,201,301,403,503,603,263,1117750.0
11365,20251031,101,202,301,403,503,603,246,648210.0
11366,20250124,116,201,302,404,503,603,254,3016250.0
11367,20251215,101,201,301,404,503,601,256,753920.0
11368,20251231,104,201,304,402,502,601,327,912330.0
11369,20250605,107,201,304,404,501,601,197,935750.0
11370,20250626,110,203,303,401,502,601,308,3388000.0
11371,20250919,104,203,301,402,501,603,245,683550.0
11372,20250212,117,201,302,403,503,603,214,727600.0
11373,20250805,106,203,301,401,501,602,221,1105000.0
11374,20250205,116,203,301,404,501,601,263,3123125.0
11375,20260103,104,203,302,401,501,603,81,251100.0
11376,20250830,104,201,305,401,503,601,137,424700.0
11377,20250726,109,201,305,402,501,603,239,2473650.0
11378,20251116,105,203,302,402,501,601,79,355500.0
11379,20250710,108,203,304,401,501,601,221,2541500.0
11380,20251227,113,202,303,402,503,602,68,336600.0
11381,20251227,116,201,302,401,503,601,184,2300000.0
11382,20250422,116,203,301,403,501,601,174,1848750.0
11383,20260521,115,202,304,404,502,601,355,2023500.0
11384,20250130,115,202,304,401,503,601,175,1050000.0
11385,20250413,112,202,304,402,503,601,162,1239300.0
11386,20250207,107,204,302,404,503,601,219,1040250.0
11387,20260413,108,203,303,401,501,601,259,2978500.0
11388,20250930,106,201,304,402,501,602,231,1039500.0
11389,20260403,110,202,304,401,503,603,146,1606000.0
11390,20250528,108,203,305,402,503,601,234,2421900.0
11391,20250819,109,202,302,401,502,601,231,2656500.0
11392,20260301,110,201,304,403,503,601,279,2608650.0
11393,20251104,110,201,303,403,503,601,128,1196800.0
11394,20251024,118,201,305,403,502,603,219,558450.0
11395,20251208,109,201,302,402,503,603,226,2339100.0
11396,20250320,115,201,303,401,502,603,136,816000.0
11397,20250927,108,202,301,403,501,601,119,1163225.0
11398,20250605,110,201,301,404,501,603,160,1672000.0
11399,20250605,105,203,303,402,503,602,251,1129500.0
11400,20251217,116,203,301,403,503,603,165,1753125.0
11401,20250821,109,201,302,401,503,601,175,2012500.0
11402,20251229,105,202,305,402,501,603,281,1264500.0
11403,20251006,101,202,305,402,503,602,10,27900.0
11404,20251012,111,203,304,401,501,601,272,2312000.0
11405,20260303,115,202,304,404,501,603,292,1664400.0
11406,20250203,106,201,302,404,502,603,190,902500.0
11407,20251123,114,201,303,402,502,603,19,76950.0
11408,20250919,115,202,304,404,502,603,97,552900.0
11409,20250313,105,201,302,401,501,601,160,800000.0
11410,20251026,104,201,303,401,503,601,82,254200.0
11411,20250208,101,204,301,404,503,601,238,700910.0
11412,20250605,108,201,302,404,502,601,336,3670800.0
11413,20250401,110,201,305,402,501,603,164,1623600.0
11414,20260531,104,201,304,401,503,601,120,372000.0
11415,20251010,106,203,302,401,501,601,138,690000.0
11416,20260125,115,203,304,402,501,603,123,664200.0
11417,20260219,104,203,301,404,503,602,88,259160.0
11418,20260411,108,201,302,404,503,603,215,2348875.0
11419,20260116,115,203,304,404,501,603,323,1841100.0
11420,20250703,116,203,301,402,502,603,111,1248750.0
11421,20251205,109,201,301,404,503,603,164,1791700.0
11422,20250923,108,203,302,403,503,603,298,2912950.0
11423,20260524,101,203,304,404,502,601,141,415245.0
11424,20250903,105,202,303,401,501,601,10,50000.0
11425,20251224,101,203,302,404,501,602,251,739195.0
11426,20251128,115,203,301,401,501,601,154,924000.0
11427,20250423,119,202,304,402,502,602,242,544500.0
11428,20260211,104,201,301,403,503,601,276,727260.0
11429,20260326,110,201,302,401,503,601,47,517000.0
11430,20250629,109,201,301,404,501,601,156,1704300.0
11431,20250630,110,204,305,401,503,603,203,2233000.0
11432,20250914,101,201,305,401,503,603,143,443300.0
11433,20260331,116,203,302,401,503,602,109,1362500.0
11434,20251006,102,202,301,402,503,601,174,454140.0
11435,20251031,101,203,301,401,501,601,116,359600.0
11436,20250123,104,202,304,404,503,603,272,801040.0
11437,20251116,104,201,305,404,503,602,353,1039585.0
11438,20260607,108,201,302,401,502,601,177,2035500.0
11439,20251012,111,203,305,402,503,601,147,1124550.0
11440,20250921,114,201,302,404,503,601,440,1881000.0
11441,20250422,113,203,301,402,503,601,61,301950.0
11442,20250227,113,201,305,404,503,603,352,1839200.0
11443,20260201,103,201,303,404,503,603,290,909150.0
11444,20251023,110,201,305,404,503,601,311,3249950.0
11445,20260408,113,201,303,404,501,602,254,1327150.0
11446,20250914,101,203,305,404,501,601,254,748030.0
11447,20250528,108,201,303,401,501,601,136,1564000.0
11448,20260203,104,201,301,404,501,601,450,1325250.0
11449,20260420,110,201,301,402,501,601,127,1257300.0
11450,20250511,108,202,305,404,503,602,229,2501825.0
11451,20260311,120,203,301,401,502,603,83,207500.0
11452,20250316,103,204,305,404,503,603,313,981255.0
11453,20250328,105,201,301,404,502,601,202,959500.0
11454,20250624,108,201,304,403,501,601,92,899300.0
11455,20251222,108,203,305,404,501,601,207,2261475.0
11456,20260516,112,201,301,401,501,601,187,1589500.0
11457,20260303,101,203,305,404,503,603,161,474145.0
11458,20251218,106,201,301,401,503,603,168,840000.0
11459,20250418,102,201,304,401,501,601,264,765600.0
11460,20250628,103,203,302,404,502,601,152,476520.0
11461,20251207,107,204,304,402,501,601,207,931500.0
11462,20250505,115,203,302,401,503,603,89,534000.0
11463,20250605,110,201,301,404,502,603,258,2696100.0
11464,20251228,115,201,305,404,501,603,209,1191300.0
11465,20260211,115,201,301,402,503,603,243,1312200.0
11466,20251215,104,202,304,401,502,603,226,700600.0
11467,20250406,103,201,303,402,503,601,137,406890.0
11468,20260429,120,203,301,401,503,602,173,432500.0
11469,20260320,108,201,303,404,503,602,300,3277500.0
11470,20250425,116,201,302,404,503,601,10,118750.0
11471,20260311,108,204,304,404,502,603,148,1616900.0
11472,20250701,109,202,301,401,501,601,232,2668000.0
11473,20260403,104,203,303,404,501,603,448,1319360.0
11474,20250716,103,203,304,404,502,601,332,1040820.0
11475,20251019,115,201,305,404,503,603,203,1157100.0
11476,20250920,116,201,302,404,502,603,212,2517500.0
11477,20250121,109,204,302,404,501,603,319,3485075.0
11478,20250225,113,202,302,401,503,603,187,1028500.0
11479,20260129,108,203,301,402,501,603,310,3208500.0
11480,20260613,112,203,302,404,501,603,183,1477725.0
11481,20250713,101,201,301,402,503,602,103,287370.0
11482,20250302,109,201,301,402,501,601,180,1863000.0
11483,20260111,119,203,304,401,503,601,101,252500.0
11484,20260118,104,203,303,402,501,603,277,772830.0
11485,20250513,109,201,305,403,501,601,337,3294175.0
11486,20250614,103,201,304,402,503,601,35,103950.0
11487,20250107,108,204,305,404,502,601,350,3823750.0
11488,20260528,109,201,301,402,501,601,142,1469700.0
11489,20251112,102,202,301,404,503,601,23,63365.0
11490,20260314,101,201,303,404,502,603,278,818710.0
11491,20260531,115,202,301,404,501,603,184,1048800.0
11492,20250714,113,203,303,404,503,601,384,2006400.0
11493,20260304,120,202,301,402,503,601,421,947250.0
11494,20251117,103,203,303,403,501,603,239,670395.0
11495,20260111,106,201,305,401,502,601,244,1220000.0
11496,20250917,109,203,302,402,503,601,276,2856600.0
11497,20260505,104,203,303,403,501,601,224,590240.0
11498,20250601,105,201,301,402,503,603,127,571500.0
11499,20251105,101,203,305,404,502,601,69,203205.0
11500,20260124,107,201,301,404,502,603,275,1306250.0
11501,20250812,101,201,303,404,503,601,143,421135.0
11502,20250407,119,203,305,402,501,601,331,744750.0
11503,20250131,118,201,305,404,503,601,250,712500.0
11504,20250808,101,201,305,404,501,602,249,733305.0
11505,20250102,114,203,301,402,503,601,255,1032750.0
11506,20260523,105,201,303,401,503,601,53,265000.0
11507,20260419,101,203,303,404,501,602,274,806930.0
11508,20260203,108,201,301,404,502,603,336,3670800.0
11509,20260303,102,203,301,402,503,603,98,255780.0
11510,20260329,109,201,304,403,502,601,274,2678350.0
11511,20250506,118,201,301,401,503,603,176,528000.0
11512,20250226,110,204,304,401,503,601,219,2409000.0
11513,20250924,110,201,301,402,501,601,451,4464900.0
11514,20250830,105,201,301,403,501,602,223,947750.0
11515,20260102,120,203,302,404,503,601,134,318250.0
11516,20250708,113,202,302,401,503,603,194,1067000.0
11517,20260223,104,201,301,401,503,602,242,750200.0
11518,20250302,104,201,304,402,501,601,161,449190.0
11519,20250819,115,201,301,404,501,601,226,1288200.0
11520,20250126,103,203,305,401,501,601,194,640200.0
11521,20260320,108,203,302,402,503,603,384,3974400.0
11522,20260612,119,203,305,401,503,601,266,665000.0
11523,20250319,113,201,305,404,503,601,258,1348050.0
11524,20251130,110,201,301,403,501,601,92,860200.0
11525,20260329,110,201,302,401,503,603,185,2035000.0
11526,20251201,101,203,304,404,503,601,382,1124990.0
11527,20250716,110,202,305,402,501,601,166,1643400.0
11528,20250126,108,203,303,404,503,603,330,3605250.0
11529,20260122,113,203,305,401,503,601,59,324500.0
11530,20260319,114,201,301,403,501,601,10,38250.0
11531,20250628,113,204,304,404,501,601,333,1739925.0
11532,20260610,113,204,304,404,503,601,174,909150.0
11533,20250226,104,201,304,404,503,601,236,695020.0
11534,20250103,108,201,305,402,503,603,119,1231650.0
11535,20260217,108,203,303,404,503,602,153,1671525.0
11536,20250922,116,201,302,401,502,603,277,3462500.0
11537,20250313,105,202,301,401,501,601,190,950000.0
11538,20250804,107,203,302,404,503,603,148,703000.0
11539,20260411,104,203,303,401,501,601,10,31000.0
11540,20251104,104,201,304,401,502,603,202,626200.0
11541,20260127,107,202,305,401,503,601,30,150000.0
11542,20250131,101,201,303,401,501,603,230,713000.0
11543,20260209,103,201,301,402,503,601,129,383130.0
11544,20260410,116,202,301,404,502,602,261,3099375.0
11545,20250906,110,201,301,401,502,601,288,3168000.0
11546,20260612,104,203,304,401,503,601,133,412300.0
11547,20251030,103,203,303,401,501,601,263,867900.0
11548,20260104,108,201,305,404,501,601,250,2731250.0
11549,20251118,103,201,303,404,503,603,198,620730.0
11550,20260611,109,204,304,404,503,601,215,2348875.0
11551,20251201,101,201,301,401,503,603,132,409200.0
11552,20251104,110,203,303,402,503,601,10,99000.0
11553,20251210,118,201,302,401,503,602,267,801000.0
11554,20250103,103,201,303,402,501,603,189,561330.0
11555,20250903,116,201,301,403,503,601,343,3644375.0
11556,20250927,107,203,303,404,501,602,109,517750.0
11557,20260201,108,203,302,403,501,603,196,1915900.0
11558,20250705,114,203,301,402,502,602,262,1061100.0
11559,20251020,120,201,305,402,501,601,55,123750.0
11560,20250812,109,201,303,404,501,603,243,2654775.0
11561,20250531,116,201,303,402,503,601,178,2002500.0
11562,20250725,107,201,301,404,503,601,233,1106750.0
11563,20250423,117,201,303,403,502,603,95,323000.0
11564,20260603,115,202,302,401,503,602,30,180000.0
11565,20250430,118,203,301,404,502,603,233,664050.0
11566,20260617,109,203,304,404,502,601,242,2643850.0
11567,20260325,116,202,302,401,502,603,193,2412500.0
11568,20260408,108,201,301,402,501,603,257,2659950.0
11569,20260403,107,203,303,402,502,603,302,1359000.0
11570,20260530,116,201,305,401,501,603,171,2137500.0
11571,20250822,114,203,305,403,503,603,292,1116900.0
11572,20260606,113,201,305,402,502,603,298,1475100.0
11573,20250513,107,204,302,402,502,602,322,1449000.0
11574,20250124,109,203,304,403,501,601,322,3147550.0
11575,20260304,103,201,301,404,501,603,100,313500.0
