sales_id,raw_date,product_id,distributor_id,region_id,promotion_id,segment_id,warehouse_id,quantity
11160,2025-03-30,106,202,303,401,501,603,917
11161,2025-11-25,109,203,301,403,501,602,454
11162,2025-12-23,116,201,303,402,503,602,434
11163,2025-09-24,110,201,304,402,501,601,170
11164,2025-11-19,111,202,302,403,501,603,187
11165,2025-07-14,104,203,301,401,502,601,638
11166,2025-11-28,115,203,302,401,502,601,717
11167,2025-06-19,103,202,303,401,503,602,904
11168,2026-06-05,105,204,305,402,503,602,499
11169,2026-04-08,108,201,301,403,501,601,336
11170,2025-02-09,113,203,305,403,503,602,607
11171,2026-06-21,118,204,303,403,502,601,298
11172,2025-09-18,112,203,304,402,502,601,602
11173,2026-01-30,103,204,305,403,501,603,673
11174,2025-08-14,113,204,305,402,502,601,582
11175,2025-05-04,101,201,303,402,502,602,582
11176,2025-02-07,109,203,301,401,502,603,363
11177,2025-11-24,118,203,303,403,502,603,37
11178,2025-09-08,104,204,305,403,502,602,963
11179,2025-06-25,115,202,302,404,501,601,52
11180,2026-03-30,112,203,302,401,503,601,690
11181,2025-02-06,109,201,305,402,501,603,432
11182,2025-11-12,119,202,301,401,501,603,607
11183,2025-04-24,113,203,305,404,501,602,186
11184,2025-02-09,112,201,302,401,503,603,538
11185,2025-10-28,104,202,304,401,502,601,619
11186,2025-08-12,108,203,305,404,503,601,975
11187,2025-11-14,116,201,305,401,501,602,503
11188,2025-12-15,101,202,304,401,503,602,207
11189,2025-04-25,120,203,301,404,501,601,619
11190,2025-11-19,118,202,303,404,502,602,586
11191,2025-02-09,111,204,302,402,501,602,851
11192,2025-02-09,120,204,302,404,502,603,862
11193,2025-10-16,108,202,303,403,501,603,526
11194,2025-09-19,103,204,303,403,501,603,523
11195,2025-08-04,115,204,303,403,503,601,31
11196,2025-05-27,110,202,303,402,502,601,121
11197,2025-12-02,114,204,302,401,501,601,66
11198,2025-06-17,104,202,305,404,502,603,75
11199,2025-04-02,105,202,305,402,503,602,851
11200,2025-12-19,102,204,304,401,502,601,107
11201,2025-12-29,102,203,305,404,503,602,153
11202,2025-12-11,110,202,301,401,503,603,889
11203,2025-06-19,116,202,301,404,502,603,444
11204,2025-12-22,104,203,303,403,502,602,646
11205,2025-07-10,104,204,304,404,501,601,688
11206,2026-02-26,108,201,302,404,503,603,95
11207,2025-01-07,118,203,305,402,502,601,597
11208,2025-05-13,105,201,305,402,503,603,353
11209,2025-01-31,113,204,302,402,501,603,945
11210,2026-06-19,115,202,301,403,502,603,303
11211,2026-03-02,112,202,303,403,502,603,965
11212,2026-01-29,118,204,304,404,503,603,580
11213,2025-12-29,114,204,301,402,502,603,659
11214,2026-03-13,119,204,304,403,502,603,620
11215,2025-03-23,105,204,303,403,503,601,713
11216,2025-12-22,114,204,305,404,501,601,252
11217,2025-09-15,104,204,303,404,502,603,840
11218,2026-06-08,116,204,301,401,501,601,570
11219,2025-10-22,120,202,305,401,503,603,969
11220,2025-08-12,114,201,303,404,503,601,41
11221,2026-06-09,109,201,305,401,501,601,400
11222,2025-02-15,102,202,305,403,502,602,286
11223,2025-04-23,112,203,304,404,502,603,541
11224,2025-08-21,107,201,304,404,503,601,163
11225,2025-01-17,115,203,301,402,503,603,392
11226,2025-12-26,115,202,303,403,502,603,77
11227,2025-08-11,108,203,302,403,501,602,887
11228,2026-03-24,112,202,303,402,503,601,893
11229,2025-12-31,104,204,305,401,502,603,223
11230,2025-11-22,112,204,301,404,502,601,664
11231,2026-04-12,118,201,301,401,502,603,385
11232,2026-02-18,112,201,302,403,501,603,753
11233,2026-03-31,102,203,305,401,502,603,222
11234,2025-08-21,113,203,305,403,503,603,88
11235,2025-08-12,109,201,301,404,501,602,735
11236,2026-02-16,107,204,301,404,503,603,637
11237,2025-12-01,104,202,302,404,501,603,613
11238,2025-08-10,115,204,302,402,502,602,791
11239,2025-02-06,103,201,304,402,502,601,932
11240,2025-10-05,107,202,301,402,501,602,390
11241,2025-07-15,120,203,302,404,502,603,689
11242,2026-04-29,101,201,305,404,503,603,67
11243,2025-08-30,102,204,304,401,502,603,805
11244,2025-11-20,111,203,301,403,501,601,35
11245,2025-07-11,108,203,302,402,503,602,890
11246,2025-01-17,105,201,301,404,503,602,456
11247,2026-06-08,119,204,304,404,501,602,75
11248,2026-02-05,107,201,303,403,503,602,930
11249,2025-01-22,103,202,301,402,503,601,769
11250,2026-04-19,118,202,301,402,501,603,263
11251,2025-04-30,107,203,301,401,503,603,908
11252,2025-07-29,119,204,301,404,502,602,977
11253,2025-11-02,107,202,302,401,502,602,53
11254,2025-09-27,108,202,303,404,501,602,106
11255,2025-10-12,111,202,305,403,503,603,563
11256,2025-08-15,105,202,301,401,503,601,236
11257,2026-01-16,120,201,305,404,502,603,783
11258,2026-04-05,101,203,302,402,502,601,688
11259,2025-01-07,109,203,303,403,501,601,445
11260,2025-01-29,105,202,304,404,502,602,800
11261,2025-02-02,105,203,304,401,501,602,610
11262,2025-03-20,118,203,304,401,503,603,388
11263,2026-04-04,109,203,304,404,502,602,187
11264,2026-06-22,106,203,304,403,503,602,436
11265,2026-04-27,104,201,303,404,502,601,924
11266,2026-03-06,101,202,301,401,502,602,718
11267,2025-10-12,105,204,304,401,503,601,316
11268,2026-05-31,101,201,301,402,503,602,788
11269,2025-04-09,112,203,305,402,502,601,513
11270,2026-02-01,108,202,301,401,501,603,277
11271,2026-05-04,119,202,305,402,502,601,595
11272,2025-02-08,111,202,301,402,502,603,17
11273,2025-09-28,101,202,305,404,502,601,929
11274,2025-06-06,106,203,301,403,503,603,517
11275,2025-03-16,109,202,301,404,503,602,485
11276,2025-05-10,102,204,303,404,502,601,306
11277,2025-03-25,105,204,305,402,503,601,173
11278,2025-01-22,114,202,301,402,503,601,494
11279,2026-04-04,117,203,303,403,501,601,606
11280,2026-06-23,104,204,303,403,501,602,81
11281,2026-01-17,103,204,305,403,503,602,576
11282,2026-03-16,116,204,301,404,503,601,914
11283,2025-01-21,115,201,303,403,503,603,568
11284,2025-10-30,112,201,304,401,501,603,920
11285,2025-03-25,117,204,304,401,503,601,953
11286,2026-03-29,119,203,304,404,502,601,247
11287,2026-01-22,104,203,301,402,501,602,113
11288,2026-05-22,115,204,304,403,503,602,219
11289,2025-09-14,117,204,302,401,503,601,563
11290,2026-06-11,108,203,305,403,502,603,837
11291,2025-06-11,120,201,302,401,502,603,477
11292,2025-06-12,102,201,302,401,503,602,463
11293,2026-06-08,117,204,304,403,503,602,277
11294,2025-09-28,110,203,305,401,503,601,395
11295,2026-05-07,115,201,303,403,502,601,784
11296,2025-07-27,101,204,302,401,503,602,857
11297,2026-06-23,102,202,303,402,503,601,396
11298,2025-03-01,116,204,303,404,503,602,886
11299,2026-03-06,113,202,301,404,501,601,268
11300,2025-11-05,114,204,305,403,503,602,292
11301,2026-06-04,104,203,305,404,501,603,635
11302,2025-01-27,116,203,302,404,502,601,884
11303,2025-07-18,115,203,301,404,502,601,49
11304,2026-01-22,103,203,301,404,501,603,495
11305,2025-12-15,103,202,301,402,501,603,938
11306,2026-06-20,111,204,305,402,501,602,229
11307,2026-01-13,120,203,305,404,503,601,138
11308,2026-06-11,105,201,304,402,503,603,529
11309,2025-06-02,103,201,305,402,502,602,622
11310,2025-07-25,105,201,305,404,502,603,937
11311,2026-03-31,109,204,301,403,502,601,901
11312,2025-09-30,120,201,303,404,502,601,697
11313,2025-08-24,119,201,302,402,501,601,628
11314,2026-06-05,118,202,303,403,503,601,622
11315,2026-05-16,111,204,302,402,501,602,269
11316,2025-04-27,113,204,304,402,502,602,999
11317,2026-01-21,120,201,305,401,502,603,975
11318,2025-12-10,117,204,302,401,502,601,375
11319,2026-01-30,110,202,302,401,503,601,767
11320,2025-03-05,115,202,302,402,501,601,796
11321,2025-03-13,117,203,302,404,502,602,553
11322,2025-10-01,120,202,305,404,503,601,658
11323,2025-11-16,114,203,303,402,503,602,533
11324,2025-12-04,104,201,302,401,501,603,916
11325,2026-01-01,104,203,301,402,502,603,823
11326,2026-05-10,118,203,302,404,501,602,896
11327,2025-06-15,107,201,305,404,501,601,25
11328,2025-01-11,114,203,301,404,501,601,138
11329,2025-10-28,115,202,305,402,501,603,584
11330,2025-04-12,108,201,304,404,501,601,118
11331,2026-03-01,114,204,305,404,501,603,896
11332,2026-01-27,111,203,301,404,502,601,542
11333,2025-08-02,115,202,303,404,502,602,679
11334,2025-03-29,113,204,301,403,502,602,278
11335,2026-02-05,114,201,303,402,503,602,171
11336,2025-02-15,104,201,301,402,502,601,269
11337,2026-04-08,111,201,302,404,502,603,933
11338,2025-11-06,114,202,305,401,503,602,111
11339,2025-03-27,111,204,304,404,501,601,515
11340,2025-04-02,109,201,303,402,501,603,744
11341,2025-08-30,112,202,303,403,501,603,580
11342,2025-01-02,105,202,302,404,502,603,256
11343,2025-08-13,116,204,302,403,501,601,649
11344,2025-04-26,103,201,301,401,501,602,804
11345,2025-04-13,103,201,303,401,502,602,846
11346,2025-07-13,103,203,305,404,502,602,546
11347,2025-06-15,103,201,301,403,503,602,140
11348,2025-03-31,114,204,302,401,503,603,362
11349,2025-05-02,104,202,303,404,501,603,205
11350,2025-05-23,112,204,304,401,503,601,802
11351,2025-04-16,105,201,304,402,501,602,925
11352,2026-03-04,118,202,303,403,503,603,939
11353,2025-11-01,102,204,305,404,502,603,675
11354,2025-11-13,119,201,303,401,501,601,391
11355,2025-01-09,118,201,305,401,501,602,654
11356,2025-03-14,118,201,302,402,501,603,236
11357,2025-12-25,111,203,305,404,502,602,710
11358,2025-08-11,104,203,305,401,503,603,485
11359,2026-02-20,114,203,303,403,502,601,486
11360,2026-01-05,112,202,303,401,501,601,274
11361,2025-09-21,114,204,304,403,502,601,381
11362,2025-11-14,102,202,302,401,502,601,495
11363,2025-03-25,110,202,301,404,503,603,443
11364,2025-11-14,120,201,303,404,503,603,655
11365,2025-04-21,110,201,302,404,501,601,220
11366,2025-09-08,112,202,302,403,502,603,581
11367,2026-01-18,104,204,304,404,503,601,949
11368,2025-01-07,119,203,303,403,501,603,386
11369,2026-04-04,117,202,303,403,501,601,404
11370,2025-03-25,107,202,302,403,501,603,459
11371,2025-07-27,105,204,303,402,503,603,952
11372,2026-01-25,116,204,304,401,503,602,373
11373,2025-11-10,108,202,304,403,503,602,885
11374,2025-01-22,104,201,304,403,501,602,466
11375,2026-02-14,112,201,303,401,503,602,734
11376,2026-05-30,118,202,303,404,503,603,737
11377,2025-05-07,112,201,304,402,503,603,235
11378,2025-01-14,104,204,305,401,503,602,991
11379,2025-01-12,109,203,301,403,502,601,140
11380,2025-03-28,119,204,302,401,502,601,597
11381,2026-06-08,108,203,305,403,501,601,485
11382,2026-06-21,114,202,301,404,501,601,807
11383,2025-10-28,118,202,303,401,503,601,995
11384,2025-08-31,120,203,302,402,501,601,286
11385,2025-05-02,120,201,305,401,502,602,165
11386,2025-05-27,118,202,302,403,502,603,769
11387,2025-12-22,101,203,303,403,503,602,227
11388,2025-11-05,120,201,301,402,503,603,199
11389,2025-10-15,109,203,301,403,502,603,426
11390,2025-11-03,101,202,301,403,503,602,990
11391,2025-12-18,106,202,305,403,503,602,684
11392,2025-11-08,109,204,301,401,501,603,701
11393,2025-02-28,110,203,305,401,502,603,555
11394,2025-02-04,111,201,305,402,501,601,50
11395,2026-03-21,112,202,304,402,501,601,316
11396,2025-04-03,101,204,305,404,501,602,952
11397,2025-07-26,106,204,302,403,501,602,347
11398,2025-12-19,105,201,301,402,501,603,323
11399,2025-11-28,119,202,305,403,502,602,84
11400,2025-06-08,113,204,303,402,502,602,962
11401,2025-01-24,103,201,305,404,502,602,288
11402,2026-02-08,105,201,305,402,502,601,185
11403,2026-05-31,101,203,304,401,503,603,905
11404,2025-12-30,103,203,302,403,501,603,671
11405,2026-01-17,117,202,303,401,502,603,282
11406,2026-06-16,107,204,304,402,503,603,846
11407,2025-06-01,113,204,302,402,502,601,629
11408,2026-02-24,114,203,305,404,503,601,660
11409,2025-09-07,115,202,303,404,501,601,871
11410,2025-04-27,111,204,302,404,502,603,792
11411,2026-05-27,106,201,304,402,503,603,868
11412,2025-12-01,112,201,305,404,502,601,940
11413,2026-02-22,110,201,305,402,502,602,298
11414,2025-10-22,111,201,301,402,503,602,733
11415,2026-01-06,119,203,304,403,501,601,902
11416,2025-07-05,120,202,303,401,502,601,281
11417,2025-09-03,103,201,305,403,501,603,939
11418,2025-09-25,102,201,301,401,502,601,75
11419,2025-08-25,105,204,302,401,502,601,492
11420,2026-06-14,106,203,305,402,503,602,945
11421,2025-01-21,120,204,302,404,502,601,257
11422,2026-06-04,102,204,305,404,502,603,165
11423,2025-04-10,103,204,302,404,501,602,56
11424,2026-04-23,109,201,304,403,503,603,944
11425,2025-10-25,115,202,302,404,503,603,463
11426,2026-06-10,114,203,302,402,501,602,210
11427,2025-11-30,116,201,305,404,503,603,669
11428,2025-01-02,120,203,305,404,503,603,133
11429,2026-01-10,115,201,302,404,501,602,10
11430,2025-10-20,114,202,304,403,503,603,977
11431,2025-11-14,109,202,303,402,503,603,768
11432,2026-05-17,107,203,301,404,501,602,864
11433,2026-01-16,117,204,302,401,502,603,649
11434,2025-01-14,104,201,304,403,503,602,200
11435,2026-05-19,112,203,302,404,502,602,588
11436,2025-08-19,114,204,301,404,502,602,525
11437,2025-03-25,104,202,303,403,503,601,451
11438,2025-05-10,110,201,303,401,503,601,930
11439,2025-05-25,119,202,302,401,502,602,824
11440,2025-01-28,116,201,301,403,503,601,815
11441,2025-03-07,117,204,302,404,501,602,152
11442,2025-06-12,110,201,305,403,503,601,200
11443,2025-08-17,102,204,303,403,501,601,542
11444,2025-09-18,108,201,304,403,502,603,236
11445,2026-03-25,113,203,304,403,502,601,322
11446,2026-02-28,120,202,304,401,501,603,638
11447,2026-04-05,102,201,301,403,502,601,958
11448,2025-10-28,101,201,301,404,502,602,311
11449,2025-10-30,107,202,303,404,502,603,663
11450,2025-10-14,110,201,301,402,501,601,469
11451,2026-01-30,107,202,305,402,501,601,410
11452,2025-01-10,105,204,303,403,502,602,560
11453,2025-09-27,109,203,303,402,501,603,402
11454,2025-12-27,110,203,305,403,501,602,876
11455,2025-09-14,111,202,305,401,502,603,773
11456,2025-05-13,104,203,305,401,503,602,854
11457,2025-10-03,101,202,302,401,502,601,216
11458,2026-05-28,116,203,304,401,503,602,219
11459,2025-11-09,114,201,304,404,502,601,124
11460,2025-10-11,106,201,303,401,501,601,746
11461,2025-05-01,105,203,305,401,502,602,655
11462,2025-04-17,113,204,301,404,501,601,260
11463,2025-07-23,118,203,305,403,502,601,228
11464,2025-06-14,108,201,303,402,502,602,416
11465,2025-11-01,117,203,304,403,503,601,452
11466,2026-05-12,118,201,302,403,502,603,612
11467,2025-06-05,112,204,305,402,502,601,363
11468,2026-01-02,103,204,304,401,503,601,897
11469,2025-09-08,113,203,303,401,502,602,567
11470,2025-11-30,102,201,303,401,501,602,559
11471,2026-05-26,114,204,304,401,501,601,151
11472,2025-10-20,101,202,304,402,503,603,621
11473,2025-01-20,115,203,305,401,502,603,510
11474,2025-10-09,103,202,301,401,503,602,849
11475,2025-01-01,111,203,305,401,501,601,711
11476,2025-04-29,119,201,302,402,502,601,556
11477,2025-02-04,114,201,304,404,502,601,668
11478,2025-07-17,119,202,302,402,503,601,551
11479,2026-04-30,113,201,302,401,503,602,855
11480,2025-02-28,114,201,301,402,503,601,516
11481,2025-06-10,110,201,305,403,503,601,605
11482,2025-07-25,104,202,303,403,502,602,890
11483,2025-01-12,113,201,302,404,502,603,290
11484,2026-05-05,101,204,302,401,503,601,433
11485,2025-10-03,111,203,302,404,501,602,865
11486,2025-08-30,106,204,302,403,501,603,279
11487,2025-08-04,120,202,303,404,503,601,163
11488,2025-09-08,115,202,305,403,503,601,623
11489,2025-05-06,112,201,301,403,501,601,736
11490,2025-08-05,103,204,302,402,503,601,671
11491,2025-11-02,114,202,304,401,502,601,953
11492,2025-07-04,104,203,303,403,503,602,92
11493,2025-02-08,108,202,301,401,501,601,631
11494,2025-08-11,114,204,304,404,501,601,956
11495,2025-07-03,119,203,304,404,502,603,908
11496,2026-05-10,113,203,304,403,501,601,435
11497,2026-03-03,117,201,302,401,503,602,284
11498,2025-06-27,103,203,305,403,502,603,722
11499,2026-03-04,113,201,302,403,502,601,293
